pid,eid,pname,subject,date,number,rl,neuropixel,t0,i_snippet,n_snippets,passive
78419cd7-0d9e-4b91-86ca-0572c32c2332,e49da5d0-3e45-4f3e-b5c2-ddc3ac7f68d2,probe00c,HB_005,2023-03-15,1,3123.5596,NP2.4,200.0,0,5,False
78419cd7-0d9e-4b91-86ca-0572c32c2332,e49da5d0-3e45-4f3e-b5c2-ddc3ac7f68d2,probe00c,HB_005,2023-03-15,1,3123.5596,NP2.4,800.0,1,5,False
78419cd7-0d9e-4b91-86ca-0572c32c2332,e49da5d0-3e45-4f3e-b5c2-ddc3ac7f68d2,probe00c,HB_005,2023-03-15,1,3123.5596,NP2.4,1400.0,2,5,False
78419cd7-0d9e-4b91-86ca-0572c32c2332,e49da5d0-3e45-4f3e-b5c2-ddc3ac7f68d2,probe00c,HB_005,2023-03-15,1,3123.5596,NP2.4,2000.0,3,5,False
78419cd7-0d9e-4b91-86ca-0572c32c2332,e49da5d0-3e45-4f3e-b5c2-ddc3ac7f68d2,probe00c,HB_005,2023-03-15,1,3123.5596,NP2.4,2600.0,4,5,False
89678faa-7e54-4ad8-a22d-3ae68b3652da,75c4f32e-1dfc-4375-96bd-41100099753d,probe00,ibl_witten_14,2019-12-06,1,4278.2176,3A,200.0,0,7,False
89678faa-7e54-4ad8-a22d-3ae68b3652da,75c4f32e-1dfc-4375-96bd-41100099753d,probe00,ibl_witten_14,2019-12-06,1,4278.2176,3A,800.0,1,7,False
89678faa-7e54-4ad8-a22d-3ae68b3652da,75c4f32e-1dfc-4375-96bd-41100099753d,probe00,ibl_witten_14,2019-12-06,1,4278.2176,3A,1400.0,2,7,False
89678faa-7e54-4ad8-a22d-3ae68b3652da,75c4f32e-1dfc-4375-96bd-41100099753d,probe00,ibl_witten_14,2019-12-06,1,4278.2176,3A,2000.0,3,7,False
89678faa-7e54-4ad8-a22d-3ae68b3652da,75c4f32e-1dfc-4375-96bd-41100099753d,probe00,ibl_witten_14,2019-12-06,1,4278.2176,3A,2600.0,4,7,False
89678faa-7e54-4ad8-a22d-3ae68b3652da,75c4f32e-1dfc-4375-96bd-41100099753d,probe00,ibl_witten_14,2019-12-06,1,4278.2176,3A,3200.0,5,7,False
89678faa-7e54-4ad8-a22d-3ae68b3652da,75c4f32e-1dfc-4375-96bd-41100099753d,probe00,ibl_witten_14,2019-12-06,1,4278.2176,3A,3800.0,6,7,False
2c7b7191-cb21-4f4e-ac8f-3345803337f7,c660af59-5803-4846-b36e-ab61afebe081,probe00,KS014,2019-12-06,1,4071.3263333333334,3B2,200.0,0,7,False
2c7b7191-cb21-4f4e-ac8f-3345803337f7,c660af59-5803-4846-b36e-ab61afebe081,probe00,KS014,2019-12-06,1,4071.3263333333334,3B2,800.0,1,7,False
2c7b7191-cb21-4f4e-ac8f-3345803337f7,c660af59-5803-4846-b36e-ab61afebe081,probe00,KS014,2019-12-06,1,4071.3263333333334,3B2,1400.0,2,7,False
2c7b7191-cb21-4f4e-ac8f-3345803337f7,c660af59-5803-4846-b36e-ab61afebe081,probe00,KS014,2019-12-06,1,4071.3263333333334,3B2,2000.0,3,7,False
2c7b7191-cb21-4f4e-ac8f-3345803337f7,c660af59-5803-4846-b36e-ab61afebe081,probe00,KS014,2019-12-06,1,4071.3263333333334,3B2,2600.0,4,7,False
2c7b7191-cb21-4f4e-ac8f-3345803337f7,c660af59-5803-4846-b36e-ab61afebe081,probe00,KS014,2019-12-06,1,4071.3263333333334,3B2,3200.0,5,7,False
2c7b7191-cb21-4f4e-ac8f-3345803337f7,c660af59-5803-4846-b36e-ab61afebe081,probe00,KS014,2019-12-06,1,4071.3263333333334,3B2,3800.0,6,7,False
5e523a84-1045-4f79-9998-d860096eb329,c7a9f89c-2c1d-4302-94b8-effcbe4a85b3,probe01,KS020,2020-02-05,1,5100.03542333622,3B2,200.0,0,9,False
5e523a84-1045-4f79-9998-d860096eb329,c7a9f89c-2c1d-4302-94b8-effcbe4a85b3,probe01,KS020,2020-02-05,1,5100.03542333622,3B2,800.0,1,9,False
5e523a84-1045-4f79-9998-d860096eb329,c7a9f89c-2c1d-4302-94b8-effcbe4a85b3,probe01,KS020,2020-02-05,1,5100.03542333622,3B2,1400.0,2,9,False
5e523a84-1045-4f79-9998-d860096eb329,c7a9f89c-2c1d-4302-94b8-effcbe4a85b3,probe01,KS020,2020-02-05,1,5100.03542333622,3B2,2000.0,3,9,False
5e523a84-1045-4f79-9998-d860096eb329,c7a9f89c-2c1d-4302-94b8-effcbe4a85b3,probe01,KS020,2020-02-05,1,5100.03542333622,3B2,2600.0,4,9,False
5e523a84-1045-4f79-9998-d860096eb329,c7a9f89c-2c1d-4302-94b8-effcbe4a85b3,probe01,KS020,2020-02-05,1,5100.03542333622,3B2,3200.0,5,9,False
5e523a84-1045-4f79-9998-d860096eb329,c7a9f89c-2c1d-4302-94b8-effcbe4a85b3,probe01,KS020,2020-02-05,1,5100.03542333622,3B2,3800.0,6,9,False
5e523a84-1045-4f79-9998-d860096eb329,c7a9f89c-2c1d-4302-94b8-effcbe4a85b3,probe01,KS020,2020-02-05,1,5100.03542333622,3B2,4400.0,7,9,False
5e523a84-1045-4f79-9998-d860096eb329,c7a9f89c-2c1d-4302-94b8-effcbe4a85b3,probe01,KS020,2020-02-05,1,5100.03542333622,3B2,5000.0,8,9,False
e49f221d-399d-4297-bb7d-2d23cc0e4acc,c7bf2d49-4937-4597-b307-9f39cb1c7b16,probe00,KS074,2021-11-22,1,4357.869933333333,3B2,200.0,0,7,False
e49f221d-399d-4297-bb7d-2d23cc0e4acc,c7bf2d49-4937-4597-b307-9f39cb1c7b16,probe00,KS074,2021-11-22,1,4357.869933333333,3B2,800.0,1,7,False
e49f221d-399d-4297-bb7d-2d23cc0e4acc,c7bf2d49-4937-4597-b307-9f39cb1c7b16,probe00,KS074,2021-11-22,1,4357.869933333333,3B2,1400.0,2,7,False
e49f221d-399d-4297-bb7d-2d23cc0e4acc,c7bf2d49-4937-4597-b307-9f39cb1c7b16,probe00,KS074,2021-11-22,1,4357.869933333333,3B2,2000.0,3,7,False
e49f221d-399d-4297-bb7d-2d23cc0e4acc,c7bf2d49-4937-4597-b307-9f39cb1c7b16,probe00,KS074,2021-11-22,1,4357.869933333333,3B2,2600.0,4,7,False
e49f221d-399d-4297-bb7d-2d23cc0e4acc,c7bf2d49-4937-4597-b307-9f39cb1c7b16,probe00,KS074,2021-11-22,1,4357.869933333333,3B2,3200.0,5,7,False
e49f221d-399d-4297-bb7d-2d23cc0e4acc,c7bf2d49-4937-4597-b307-9f39cb1c7b16,probe00,KS074,2021-11-22,1,4357.869933333333,3B2,3800.0,6,7,False
8ec5e50f-a127-4952-bf11-3adc14f043ae,66635c1d-8973-475a-bddc-67eb6651360d,probe01,SWC_042,2020-07-16,1,8460.309602301595,3B2,200.0,0,14,False
8ec5e50f-a127-4952-bf11-3adc14f043ae,66635c1d-8973-475a-bddc-67eb6651360d,probe01,SWC_042,2020-07-16,1,8460.309602301595,3B2,800.0,1,14,False
8ec5e50f-a127-4952-bf11-3adc14f043ae,66635c1d-8973-475a-bddc-67eb6651360d,probe01,SWC_042,2020-07-16,1,8460.309602301595,3B2,1400.0,2,14,False
8ec5e50f-a127-4952-bf11-3adc14f043ae,66635c1d-8973-475a-bddc-67eb6651360d,probe01,SWC_042,2020-07-16,1,8460.309602301595,3B2,2000.0,3,14,False
8ec5e50f-a127-4952-bf11-3adc14f043ae,66635c1d-8973-475a-bddc-67eb6651360d,probe01,SWC_042,2020-07-16,1,8460.309602301595,3B2,2600.0,4,14,False
8ec5e50f-a127-4952-bf11-3adc14f043ae,66635c1d-8973-475a-bddc-67eb6651360d,probe01,SWC_042,2020-07-16,1,8460.309602301595,3B2,3200.0,5,14,False
8ec5e50f-a127-4952-bf11-3adc14f043ae,66635c1d-8973-475a-bddc-67eb6651360d,probe01,SWC_042,2020-07-16,1,8460.309602301595,3B2,3800.0,6,14,False
8ec5e50f-a127-4952-bf11-3adc14f043ae,66635c1d-8973-475a-bddc-67eb6651360d,probe01,SWC_042,2020-07-16,1,8460.309602301595,3B2,4400.0,7,14,False
8ec5e50f-a127-4952-bf11-3adc14f043ae,66635c1d-8973-475a-bddc-67eb6651360d,probe01,SWC_042,2020-07-16,1,8460.309602301595,3B2,5000.0,8,14,False
8ec5e50f-a127-4952-bf11-3adc14f043ae,66635c1d-8973-475a-bddc-67eb6651360d,probe01,SWC_042,2020-07-16,1,8460.309602301595,3B2,5600.0,9,14,False
8ec5e50f-a127-4952-bf11-3adc14f043ae,66635c1d-8973-475a-bddc-67eb6651360d,probe01,SWC_042,2020-07-16,1,8460.309602301595,3B2,6200.0,10,14,False
8ec5e50f-a127-4952-bf11-3adc14f043ae,66635c1d-8973-475a-bddc-67eb6651360d,probe01,SWC_042,2020-07-16,1,8460.309602301595,3B2,6800.0,11,14,False
8ec5e50f-a127-4952-bf11-3adc14f043ae,66635c1d-8973-475a-bddc-67eb6651360d,probe01,SWC_042,2020-07-16,1,8460.309602301595,3B2,7400.0,12,14,False
8ec5e50f-a127-4952-bf11-3adc14f043ae,66635c1d-8973-475a-bddc-67eb6651360d,probe01,SWC_042,2020-07-16,1,8460.309602301595,3B2,8000.0,13,14,False
108a9acb-10f7-497a-a61e-6028db18a8e6,c7248e09-8c0d-40f2-9eb4-700a8973d8c8,probe01,ZM_3001,2020-08-05,1,5187.143933333334,3B2,200.0,0,9,False
108a9acb-10f7-497a-a61e-6028db18a8e6,c7248e09-8c0d-40f2-9eb4-700a8973d8c8,probe01,ZM_3001,2020-08-05,1,5187.143933333334,3B2,800.0,1,9,False
108a9acb-10f7-497a-a61e-6028db18a8e6,c7248e09-8c0d-40f2-9eb4-700a8973d8c8,probe01,ZM_3001,2020-08-05,1,5187.143933333334,3B2,1400.0,2,9,False
108a9acb-10f7-497a-a61e-6028db18a8e6,c7248e09-8c0d-40f2-9eb4-700a8973d8c8,probe01,ZM_3001,2020-08-05,1,5187.143933333334,3B2,2000.0,3,9,False
108a9acb-10f7-497a-a61e-6028db18a8e6,c7248e09-8c0d-40f2-9eb4-700a8973d8c8,probe01,ZM_3001,2020-08-05,1,5187.143933333334,3B2,2600.0,4,9,False
108a9acb-10f7-497a-a61e-6028db18a8e6,c7248e09-8c0d-40f2-9eb4-700a8973d8c8,probe01,ZM_3001,2020-08-05,1,5187.143933333334,3B2,3200.0,5,9,False
108a9acb-10f7-497a-a61e-6028db18a8e6,c7248e09-8c0d-40f2-9eb4-700a8973d8c8,probe01,ZM_3001,2020-08-05,1,5187.143933333334,3B2,3800.0,6,9,False
108a9acb-10f7-497a-a61e-6028db18a8e6,c7248e09-8c0d-40f2-9eb4-700a8973d8c8,probe01,ZM_3001,2020-08-05,1,5187.143933333334,3B2,4400.0,7,9,False
108a9acb-10f7-497a-a61e-6028db18a8e6,c7248e09-8c0d-40f2-9eb4-700a8973d8c8,probe01,ZM_3001,2020-08-05,1,5187.143933333334,3B2,5000.0,8,9,False
086c43ed-e5d0-4565-948f-49e8e82adbc7,38649476-84a9-4fc1-b9d9-e50a80eb3fbe,probe01,NYU-29,2020-09-22,1,8569.947633333333,3B2,200.0,0,14,False
086c43ed-e5d0-4565-948f-49e8e82adbc7,38649476-84a9-4fc1-b9d9-e50a80eb3fbe,probe01,NYU-29,2020-09-22,1,8569.947633333333,3B2,800.0,1,14,False
086c43ed-e5d0-4565-948f-49e8e82adbc7,38649476-84a9-4fc1-b9d9-e50a80eb3fbe,probe01,NYU-29,2020-09-22,1,8569.947633333333,3B2,1400.0,2,14,False
086c43ed-e5d0-4565-948f-49e8e82adbc7,38649476-84a9-4fc1-b9d9-e50a80eb3fbe,probe01,NYU-29,2020-09-22,1,8569.947633333333,3B2,2000.0,3,14,False
086c43ed-e5d0-4565-948f-49e8e82adbc7,38649476-84a9-4fc1-b9d9-e50a80eb3fbe,probe01,NYU-29,2020-09-22,1,8569.947633333333,3B2,2600.0,4,14,False
086c43ed-e5d0-4565-948f-49e8e82adbc7,38649476-84a9-4fc1-b9d9-e50a80eb3fbe,probe01,NYU-29,2020-09-22,1,8569.947633333333,3B2,3200.0,5,14,False
086c43ed-e5d0-4565-948f-49e8e82adbc7,38649476-84a9-4fc1-b9d9-e50a80eb3fbe,probe01,NYU-29,2020-09-22,1,8569.947633333333,3B2,3800.0,6,14,False
086c43ed-e5d0-4565-948f-49e8e82adbc7,38649476-84a9-4fc1-b9d9-e50a80eb3fbe,probe01,NYU-29,2020-09-22,1,8569.947633333333,3B2,4400.0,7,14,False
086c43ed-e5d0-4565-948f-49e8e82adbc7,38649476-84a9-4fc1-b9d9-e50a80eb3fbe,probe01,NYU-29,2020-09-22,1,8569.947633333333,3B2,5000.0,8,14,False
086c43ed-e5d0-4565-948f-49e8e82adbc7,38649476-84a9-4fc1-b9d9-e50a80eb3fbe,probe01,NYU-29,2020-09-22,1,8569.947633333333,3B2,5600.0,9,14,False
086c43ed-e5d0-4565-948f-49e8e82adbc7,38649476-84a9-4fc1-b9d9-e50a80eb3fbe,probe01,NYU-29,2020-09-22,1,8569.947633333333,3B2,6200.0,10,14,False
086c43ed-e5d0-4565-948f-49e8e82adbc7,38649476-84a9-4fc1-b9d9-e50a80eb3fbe,probe01,NYU-29,2020-09-22,1,8569.947633333333,3B2,6800.0,11,14,False
086c43ed-e5d0-4565-948f-49e8e82adbc7,38649476-84a9-4fc1-b9d9-e50a80eb3fbe,probe01,NYU-29,2020-09-22,1,8569.947633333333,3B2,7400.0,12,14,False
086c43ed-e5d0-4565-948f-49e8e82adbc7,38649476-84a9-4fc1-b9d9-e50a80eb3fbe,probe01,NYU-29,2020-09-22,1,8569.947633333333,3B2,8000.0,13,14,False
75d5e438-b08c-47d3-8ac0-992ec63c9c1b,38d95489-2e82-412a-8c1a-c5377b5f1555,probe00,SWC_023,2020-02-13,1,2619.5327248537506,3B2,200.0,0,4,False
75d5e438-b08c-47d3-8ac0-992ec63c9c1b,38d95489-2e82-412a-8c1a-c5377b5f1555,probe00,SWC_023,2020-02-13,1,2619.5327248537506,3B2,800.0,1,4,False
75d5e438-b08c-47d3-8ac0-992ec63c9c1b,38d95489-2e82-412a-8c1a-c5377b5f1555,probe00,SWC_023,2020-02-13,1,2619.5327248537506,3B2,1400.0,2,4,False
75d5e438-b08c-47d3-8ac0-992ec63c9c1b,38d95489-2e82-412a-8c1a-c5377b5f1555,probe00,SWC_023,2020-02-13,1,2619.5327248537506,3B2,2000.0,3,4,False
1ee035f5-5b12-4f98-8f05-b7a46c68d731,9e77877d-6fcf-4e91-9337-4b19277561d5,probe01,SWC_061,2020-11-24,1,6828.979044372345,3B2,200.0,0,12,False
1ee035f5-5b12-4f98-8f05-b7a46c68d731,9e77877d-6fcf-4e91-9337-4b19277561d5,probe01,SWC_061,2020-11-24,1,6828.979044372345,3B2,800.0,1,12,False
1ee035f5-5b12-4f98-8f05-b7a46c68d731,9e77877d-6fcf-4e91-9337-4b19277561d5,probe01,SWC_061,2020-11-24,1,6828.979044372345,3B2,1400.0,2,12,False
1ee035f5-5b12-4f98-8f05-b7a46c68d731,9e77877d-6fcf-4e91-9337-4b19277561d5,probe01,SWC_061,2020-11-24,1,6828.979044372345,3B2,2000.0,3,12,False
1ee035f5-5b12-4f98-8f05-b7a46c68d731,9e77877d-6fcf-4e91-9337-4b19277561d5,probe01,SWC_061,2020-11-24,1,6828.979044372345,3B2,2600.0,4,12,False
1ee035f5-5b12-4f98-8f05-b7a46c68d731,9e77877d-6fcf-4e91-9337-4b19277561d5,probe01,SWC_061,2020-11-24,1,6828.979044372345,3B2,3200.0,5,12,False
1ee035f5-5b12-4f98-8f05-b7a46c68d731,9e77877d-6fcf-4e91-9337-4b19277561d5,probe01,SWC_061,2020-11-24,1,6828.979044372345,3B2,3800.0,6,12,False
1ee035f5-5b12-4f98-8f05-b7a46c68d731,9e77877d-6fcf-4e91-9337-4b19277561d5,probe01,SWC_061,2020-11-24,1,6828.979044372345,3B2,4400.0,7,12,False
1ee035f5-5b12-4f98-8f05-b7a46c68d731,9e77877d-6fcf-4e91-9337-4b19277561d5,probe01,SWC_061,2020-11-24,1,6828.979044372345,3B2,5000.0,8,12,False
1ee035f5-5b12-4f98-8f05-b7a46c68d731,9e77877d-6fcf-4e91-9337-4b19277561d5,probe01,SWC_061,2020-11-24,1,6828.979044372345,3B2,5600.0,9,12,False
1ee035f5-5b12-4f98-8f05-b7a46c68d731,9e77877d-6fcf-4e91-9337-4b19277561d5,probe01,SWC_061,2020-11-24,1,6828.979044372345,3B2,6200.0,10,12,False
1ee035f5-5b12-4f98-8f05-b7a46c68d731,9e77877d-6fcf-4e91-9337-4b19277561d5,probe01,SWC_061,2020-11-24,1,6828.979044372345,3B2,6800.0,11,12,False
28d5d3fa-bae7-499c-9362-7328ed2ff0d0,2aa7e80e-102b-41e7-b932-9310eb38684a,probe00,SWC_042,2020-07-14,1,7964.547480735907,3B2,200.0,0,13,False
28d5d3fa-bae7-499c-9362-7328ed2ff0d0,2aa7e80e-102b-41e7-b932-9310eb38684a,probe00,SWC_042,2020-07-14,1,7964.547480735907,3B2,800.0,1,13,False
28d5d3fa-bae7-499c-9362-7328ed2ff0d0,2aa7e80e-102b-41e7-b932-9310eb38684a,probe00,SWC_042,2020-07-14,1,7964.547480735907,3B2,1400.0,2,13,False
28d5d3fa-bae7-499c-9362-7328ed2ff0d0,2aa7e80e-102b-41e7-b932-9310eb38684a,probe00,SWC_042,2020-07-14,1,7964.547480735907,3B2,2000.0,3,13,False
28d5d3fa-bae7-499c-9362-7328ed2ff0d0,2aa7e80e-102b-41e7-b932-9310eb38684a,probe00,SWC_042,2020-07-14,1,7964.547480735907,3B2,2600.0,4,13,False
28d5d3fa-bae7-499c-9362-7328ed2ff0d0,2aa7e80e-102b-41e7-b932-9310eb38684a,probe00,SWC_042,2020-07-14,1,7964.547480735907,3B2,3200.0,5,13,False
28d5d3fa-bae7-499c-9362-7328ed2ff0d0,2aa7e80e-102b-41e7-b932-9310eb38684a,probe00,SWC_042,2020-07-14,1,7964.547480735907,3B2,3800.0,6,13,False
28d5d3fa-bae7-499c-9362-7328ed2ff0d0,2aa7e80e-102b-41e7-b932-9310eb38684a,probe00,SWC_042,2020-07-14,1,7964.547480735907,3B2,4400.0,7,13,False
28d5d3fa-bae7-499c-9362-7328ed2ff0d0,2aa7e80e-102b-41e7-b932-9310eb38684a,probe00,SWC_042,2020-07-14,1,7964.547480735907,3B2,5000.0,8,13,False
28d5d3fa-bae7-499c-9362-7328ed2ff0d0,2aa7e80e-102b-41e7-b932-9310eb38684a,probe00,SWC_042,2020-07-14,1,7964.547480735907,3B2,5600.0,9,13,False
28d5d3fa-bae7-499c-9362-7328ed2ff0d0,2aa7e80e-102b-41e7-b932-9310eb38684a,probe00,SWC_042,2020-07-14,1,7964.547480735907,3B2,6200.0,10,13,False
28d5d3fa-bae7-499c-9362-7328ed2ff0d0,2aa7e80e-102b-41e7-b932-9310eb38684a,probe00,SWC_042,2020-07-14,1,7964.547480735907,3B2,6800.0,11,13,False
28d5d3fa-bae7-499c-9362-7328ed2ff0d0,2aa7e80e-102b-41e7-b932-9310eb38684a,probe00,SWC_042,2020-07-14,1,7964.547480735907,3B2,7400.0,12,13,False
b53cc868-008a-4d20-a33a-ea3101be2d34,8a039e2b-637e-45ed-8da6-0641924626f0,probe01,SWC_061,2020-12-01,1,4585.638733333333,3B2,200.0,0,8,False
b53cc868-008a-4d20-a33a-ea3101be2d34,8a039e2b-637e-45ed-8da6-0641924626f0,probe01,SWC_061,2020-12-01,1,4585.638733333333,3B2,800.0,1,8,False
b53cc868-008a-4d20-a33a-ea3101be2d34,8a039e2b-637e-45ed-8da6-0641924626f0,probe01,SWC_061,2020-12-01,1,4585.638733333333,3B2,1400.0,2,8,False
b53cc868-008a-4d20-a33a-ea3101be2d34,8a039e2b-637e-45ed-8da6-0641924626f0,probe01,SWC_061,2020-12-01,1,4585.638733333333,3B2,2000.0,3,8,False
b53cc868-008a-4d20-a33a-ea3101be2d34,8a039e2b-637e-45ed-8da6-0641924626f0,probe01,SWC_061,2020-12-01,1,4585.638733333333,3B2,2600.0,4,8,False
b53cc868-008a-4d20-a33a-ea3101be2d34,8a039e2b-637e-45ed-8da6-0641924626f0,probe01,SWC_061,2020-12-01,1,4585.638733333333,3B2,3200.0,5,8,False
b53cc868-008a-4d20-a33a-ea3101be2d34,8a039e2b-637e-45ed-8da6-0641924626f0,probe01,SWC_061,2020-12-01,1,4585.638733333333,3B2,3800.0,6,8,False
b53cc868-008a-4d20-a33a-ea3101be2d34,8a039e2b-637e-45ed-8da6-0641924626f0,probe01,SWC_061,2020-12-01,1,4585.638733333333,3B2,4400.0,7,8,False
786cc6e3-2aa4-4afb-be8f-5d60f80b30b1,3555ce3a-ccce-4b7e-8eb1-c2571913599e,probe00,KS052,2021-05-14,1,4544.8569,3B2,200.0,0,8,False
786cc6e3-2aa4-4afb-be8f-5d60f80b30b1,3555ce3a-ccce-4b7e-8eb1-c2571913599e,probe00,KS052,2021-05-14,1,4544.8569,3B2,800.0,1,8,False
786cc6e3-2aa4-4afb-be8f-5d60f80b30b1,3555ce3a-ccce-4b7e-8eb1-c2571913599e,probe00,KS052,2021-05-14,1,4544.8569,3B2,1400.0,2,8,False
786cc6e3-2aa4-4afb-be8f-5d60f80b30b1,3555ce3a-ccce-4b7e-8eb1-c2571913599e,probe00,KS052,2021-05-14,1,4544.8569,3B2,2000.0,3,8,False
786cc6e3-2aa4-4afb-be8f-5d60f80b30b1,3555ce3a-ccce-4b7e-8eb1-c2571913599e,probe00,KS052,2021-05-14,1,4544.8569,3B2,2600.0,4,8,False
786cc6e3-2aa4-4afb-be8f-5d60f80b30b1,3555ce3a-ccce-4b7e-8eb1-c2571913599e,probe00,KS052,2021-05-14,1,4544.8569,3B2,3200.0,5,8,False
786cc6e3-2aa4-4afb-be8f-5d60f80b30b1,3555ce3a-ccce-4b7e-8eb1-c2571913599e,probe00,KS052,2021-05-14,1,4544.8569,3B2,3800.0,6,8,False
786cc6e3-2aa4-4afb-be8f-5d60f80b30b1,3555ce3a-ccce-4b7e-8eb1-c2571913599e,probe00,KS052,2021-05-14,1,4544.8569,3B2,4400.0,7,8,False
b911a05b-dfd3-43bd-831c-0cdcbb470232,a0943a93-fd94-4382-81bf-85827878be44,probe00,MFD_05,2023-08-09,1,5272.916698142425,3B2,200.0,0,9,False
b911a05b-dfd3-43bd-831c-0cdcbb470232,a0943a93-fd94-4382-81bf-85827878be44,probe00,MFD_05,2023-08-09,1,5272.916698142425,3B2,800.0,1,9,False
b911a05b-dfd3-43bd-831c-0cdcbb470232,a0943a93-fd94-4382-81bf-85827878be44,probe00,MFD_05,2023-08-09,1,5272.916698142425,3B2,1400.0,2,9,False
b911a05b-dfd3-43bd-831c-0cdcbb470232,a0943a93-fd94-4382-81bf-85827878be44,probe00,MFD_05,2023-08-09,1,5272.916698142425,3B2,2000.0,3,9,False
b911a05b-dfd3-43bd-831c-0cdcbb470232,a0943a93-fd94-4382-81bf-85827878be44,probe00,MFD_05,2023-08-09,1,5272.916698142425,3B2,2600.0,4,9,False
b911a05b-dfd3-43bd-831c-0cdcbb470232,a0943a93-fd94-4382-81bf-85827878be44,probe00,MFD_05,2023-08-09,1,5272.916698142425,3B2,3200.0,5,9,False
b911a05b-dfd3-43bd-831c-0cdcbb470232,a0943a93-fd94-4382-81bf-85827878be44,probe00,MFD_05,2023-08-09,1,5272.916698142425,3B2,3800.0,6,9,False
b911a05b-dfd3-43bd-831c-0cdcbb470232,a0943a93-fd94-4382-81bf-85827878be44,probe00,MFD_05,2023-08-09,1,5272.916698142425,3B2,4400.0,7,9,False
b911a05b-dfd3-43bd-831c-0cdcbb470232,a0943a93-fd94-4382-81bf-85827878be44,probe00,MFD_05,2023-08-09,1,5272.916698142425,3B2,5000.0,8,9,False
1f3d3fcb-f188-47a2-87e5-ac1db6cf393a,0cad7ea8-8e6c-4ad1-a5c5-53fbb2df1a63,probe01,KS045,2020-12-09,1,5134.017966666666,3B2,200.0,0,9,False
1f3d3fcb-f188-47a2-87e5-ac1db6cf393a,0cad7ea8-8e6c-4ad1-a5c5-53fbb2df1a63,probe01,KS045,2020-12-09,1,5134.017966666666,3B2,800.0,1,9,False
1f3d3fcb-f188-47a2-87e5-ac1db6cf393a,0cad7ea8-8e6c-4ad1-a5c5-53fbb2df1a63,probe01,KS045,2020-12-09,1,5134.017966666666,3B2,1400.0,2,9,False
1f3d3fcb-f188-47a2-87e5-ac1db6cf393a,0cad7ea8-8e6c-4ad1-a5c5-53fbb2df1a63,probe01,KS045,2020-12-09,1,5134.017966666666,3B2,2000.0,3,9,False
1f3d3fcb-f188-47a2-87e5-ac1db6cf393a,0cad7ea8-8e6c-4ad1-a5c5-53fbb2df1a63,probe01,KS045,2020-12-09,1,5134.017966666666,3B2,2600.0,4,9,False
1f3d3fcb-f188-47a2-87e5-ac1db6cf393a,0cad7ea8-8e6c-4ad1-a5c5-53fbb2df1a63,probe01,KS045,2020-12-09,1,5134.017966666666,3B2,3200.0,5,9,False
1f3d3fcb-f188-47a2-87e5-ac1db6cf393a,0cad7ea8-8e6c-4ad1-a5c5-53fbb2df1a63,probe01,KS045,2020-12-09,1,5134.017966666666,3B2,3800.0,6,9,False
1f3d3fcb-f188-47a2-87e5-ac1db6cf393a,0cad7ea8-8e6c-4ad1-a5c5-53fbb2df1a63,probe01,KS045,2020-12-09,1,5134.017966666666,3B2,4400.0,7,9,False
1f3d3fcb-f188-47a2-87e5-ac1db6cf393a,0cad7ea8-8e6c-4ad1-a5c5-53fbb2df1a63,probe01,KS045,2020-12-09,1,5134.017966666666,3B2,5000.0,8,9,False
02cb667a-f2e7-4e14-bbaa-ee9996746f5b,66ed1e31-a048-420e-9401-da03b47ba1cb,probe00,UCLA017,2021-11-18,1,5114.6756,3A,200.0,0,9,False
02cb667a-f2e7-4e14-bbaa-ee9996746f5b,66ed1e31-a048-420e-9401-da03b47ba1cb,probe00,UCLA017,2021-11-18,1,5114.6756,3A,800.0,1,9,False
02cb667a-f2e7-4e14-bbaa-ee9996746f5b,66ed1e31-a048-420e-9401-da03b47ba1cb,probe00,UCLA017,2021-11-18,1,5114.6756,3A,1400.0,2,9,False
02cb667a-f2e7-4e14-bbaa-ee9996746f5b,66ed1e31-a048-420e-9401-da03b47ba1cb,probe00,UCLA017,2021-11-18,1,5114.6756,3A,2000.0,3,9,False
02cb667a-f2e7-4e14-bbaa-ee9996746f5b,66ed1e31-a048-420e-9401-da03b47ba1cb,probe00,UCLA017,2021-11-18,1,5114.6756,3A,2600.0,4,9,False
02cb667a-f2e7-4e14-bbaa-ee9996746f5b,66ed1e31-a048-420e-9401-da03b47ba1cb,probe00,UCLA017,2021-11-18,1,5114.6756,3A,3200.0,5,9,False
02cb667a-f2e7-4e14-bbaa-ee9996746f5b,66ed1e31-a048-420e-9401-da03b47ba1cb,probe00,UCLA017,2021-11-18,1,5114.6756,3A,3800.0,6,9,False
02cb667a-f2e7-4e14-bbaa-ee9996746f5b,66ed1e31-a048-420e-9401-da03b47ba1cb,probe00,UCLA017,2021-11-18,1,5114.6756,3A,4400.0,7,9,False
02cb667a-f2e7-4e14-bbaa-ee9996746f5b,66ed1e31-a048-420e-9401-da03b47ba1cb,probe00,UCLA017,2021-11-18,1,5114.6756,3A,5000.0,8,9,False
bf57f9ed-8c55-4cbe-ac75-c1200b74ddf0,99e5be7c-b4f8-46be-87d2-f31e662aea17,probe00,ZFM-01577,2020-11-03,1,4930.216333333334,3B2,200.0,0,8,False
